NARA Transfer Guidance: Preferred,NARA Transfer Guidance: Acceptable,Numeric Risk Rating,Risk Level,NARA Format ID,Format Name,File Extension(s),Category/Plan(s),1.1: Is the format proprietary?,1.2: Does the format have a published open specification?,"1.3: If there is a published specification, has it been approved and published by an internationally recognized standards organization?","1.4: When was the format specification for this version last updated (or, if the last updated date is not available, when was it created)?",1: TOTAL Disclosure Score,2.1: Has the file format commonly been used to create or maintain permanent records within the federal government at any point in time?,"2.2: Is the format, or format family, actively maintained and updated by an organization or community?",2.3: Have the archives or library communities identified the format as one to avoid for creation and transfer of permanent materials?,2: TOTAL Adoption Score,"3.1: Is the format character-based, rather than binary?",3.2: Is there an internal signature in an authoritative format registry that can be used to identify a file in this format?,3.3: Does the format require the use of compression?,"3.4: If the format requires the use of compression, can it be lossy?",3.5: Does this format support declared or hidden embedded data?,"3.6: If the format supports declared or hidden embedded data, does the format list or provide standard information about embedded data?",3: TOTAL Transparency Score,4.1: Does the format natively include metadata that documents the file and the technical environment used to create (and/or modify) it?,4.2: Does the format support adding embedded descriptive and administrative metadata through manual or automated processes?,4: TOTAL Self-Documentation Score,"5.1: Does the format require a specific hardware environment, such as a specific graphics card, chipset, or memory requirements, to process or interact with it?","5.2: Does the format require specific playback hardware (e.g., Blu-Ray, Audio CD, etc) to transfer the format to the NARA environment?",5: TOTAL External Hardware Dependencies Score,6.1: Are renderers available?,"6.2: If renderers are available, is at least one of them open source?","6.3: Does the format rely on plug-ins and/or scripts, etc. to render or execute files?",6.4: Can the format be rendered or executed in more than one computing operating system?,6.5: Is there software supported by current computing environments that can create the format?,6: TOTAL External Software Dependencies Score,7.1: Is the format subject to patent claims that may impede the development of open source tools for opening and managing the files?,7.2: Does the format have open source license terms?,7: TOTAL Impact of Patents Score,8.1: Does the format require the use of encryption?,"8.2: If the format requires the use of encryption, is it robust (cryptographically secure)?",8.3: Does the format natively allow the use of technical protection measures (e.g. digital rights management)?,8: TOTAL Technical Protection Mechanisms Score,TOTAL Numeric Risk Rating,Risk Level,Percentage of 2 billion files in NARA ERA holdings,Prevalence: Format Adoption Level as measured by Proportion of File Format in the Overall NARA Holdings,Feasibility Score,NARA TOTAL
,,11.00,Moderate Risk,NF00616,SAS Transport File Format (xport) for Windows 8.x,xpt,Databases,Yes,Yes,No,2021,0,Unknown,Yes,No,3,Yes,No,No,N/A,No,N/A,1,Yes,No,1,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Unknown,No,-4,No,N/A,No,4,11.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,3.00
,,15.00,Moderate Risk,NF00617,SAS Transport File Format (xport) for Windows 9.1,xpt,Databases,Yes,Yes,No,2021,0,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,No,1,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Unknown,No,-4,No,N/A,No,4,15.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,7.00
,,37.00,Low Risk,NF00401,Scalable Vector Graphics 1.0,svg,Digital Design and Vector Graphics,No,Yes,Yes,2001,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,37.00,Low Risk,0.000,-5,No transformation is needed,32.00
,,37.00,Low Risk,NF00402,Scalable Vector Graphics 1.1,svg,Digital Design and Vector Graphics,No,Yes,Yes,2011,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,37.00,Low Risk,0.000,-5,No transformation is needed,32.00
,,37.00,Low Risk,NF00403,Scalable Vector Graphics Tiny 1.2,svg,Digital Design and Vector Graphics,No,Yes,Yes,2008,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,37.00,Low Risk,0.000,-5,No transformation is needed,32.00
,,37.00,Low Risk,NF00844,Scalable Vector Graphics unspecified version,svg,Digital Design and Vector Graphics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.00,Low Risk,0.001,-5,No transformation is needed,32.00
,,0.00,Moderate Risk,NF00405,Scitex CT Image,sct|ct|ch,Digital Still Image,No,No,N/A,2005,0,Unknown,No,No,0,No,Yes,Unknown,Unknown,No,N/A,0,Yes,Unknown,1,No,No,4,Yes,Yes,No,Yes,Unknown,6,Unknown,Unknown,-4,Unknown,Unknown,Unknown,-7,0.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-2.00
,,3.00,Moderate Risk,NF00845,SEG-Y rev 0,sgy|segy,Geospatial|Structured Data,No,Yes,Yes,1975,6,Unknown,Yes,No,3,No,No,No,N/A,No,N/A,-1,No,Yes,-1,Yes,Yes,-10,Yes,Yes,No,Yes,No,6,Unknown,No,-4,No,N/A,No,4,3.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,1.00
,X,27.00,Low Risk,NF00854,SEG-Y rev 1.0,sgy|segy,Geospatial|Structured Data,No,Yes,Yes,2002,6,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,No,-4,No,N/A,No,4,27.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,27.00
,X,23.00,Low Risk,NF00863,SEG-Y rev 2.0,sgy|segy,Geospatial|Structured Data,No,Yes,Yes,2017,6,Unknown,Yes,No,3,No,No,No,N/A,No,N/A,-1,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,No,-4,No,N/A,No,4,23.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,23.00
X,,23.00,Low Risk,NF00864,SEG-Y rev 2.1,sgy|segy,Geospatial|Structured Data,No,Yes,Yes,2023,6,Unknown,Yes,No,3,No,No,No,N/A,No,N/A,-1,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,No,-4,No,N/A,No,4,23.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,23.00
,,13.00,Moderate Risk,NF00724,Shared Object Library,so,Software and Code,No,Yes,Yes,1992,6,Yes,Unknown,Yes,-1,No,No,No,N/A,Unknown,Unknown,-4,Yes,Yes,3,No,No,4,N/A,N/A,No,Yes,Yes,5,Unknown,Yes,0,No,N/A,Unknown,0,13.00,Moderate Risk,0.005,-5,No transformation is needed,8.00
X,,33.00,Low Risk,NF00406,SIARD 1.0,siard,Databases,No,Yes,No,2015,3,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,33.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,33.00
X,,33.00,Low Risk,NF00618,SIARD 2.0,siard,Databases,No,Yes,No,2020,3,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,33.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,33.00
X,,33.00,Low Risk,NF00619,SIARD 2.1,siard,Databases,No,Yes,No,2020,3,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,33.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,33.00
X,,33.00,Low Risk,NF00797,SIARD 2.2,siard,Databases,No,Yes,No,2021,3,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,33.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,33.00
,,-4.00,Moderate Risk,NF00476,Sigma RAW,x3f,Digital Still Image,Yes,No,N/A,0,-3,Unknown,Unknown,No,0,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,Unknown,Yes,Unknown,0,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-4.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-6.00
,,8.00,Moderate Risk,NF00716,Signature Block,sig,Email,No,No,N/A,0,0,Yes,No,No,2,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,Unknown,Yes,Unknown,0,No,No,0,No,N/A,No,4,8.00,Moderate Risk,0.001,-5,No transformation is needed,3.00
,,17.00,Moderate Risk,NF00709,Sonic Scenarist Closed Caption Format,scc,Digital Video,Yes,Yes,No,2003,0,Yes,Yes,No,5,No,Yes,No,N/A,No,N/A,3,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,No,-4,No,N/A,No,4,17.00,Moderate Risk,0.001,-5,No transformation is needed,12.00
,,3.00,Moderate Risk,NF00809,Sony Alpha RAW (ARW),arw,Digital Still Image,Yes,No,N/A,0,-3,Yes,Yes,No,5,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,Unknown,Yes,Yes,2,Unknown,No,-4,Unknown,Unknown,Unknown,-7,3.00,Moderate Risk,0.001,-5,Transformation already performed at NARA,1.00
,,-20.00,Moderate Risk,NF00477,Sony RAW (SRF),srf,Digital Still Image,Yes,No,N/A,0,-3,Unknown,Unknown,No,0,No,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Yes,Yes,Unknown,Yes,Unknown,0,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-20.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-22.00
,,-25.00,High Risk,NF00407,Sound Designer II Audio File,sd2,Digital Audio,Yes,No,N/A,1997,-3,Yes,No,No,2,No,No,Yes,Unknown,Unknown,Unknown,-7,Yes,No,1,No,No,4,No,N/A,Yes,No,No,-11,Yes,No,-4,Unknown,Unknown,Unknown,-7,-25.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-33.00
,,2.00,Moderate Risk,NF00814,SoundFont 2 Sound Bank,sf2,Digital Audio,Yes,Yes,No,2005,0,Unknown,Unknown,No,0,No,No,No,N/A,No,N/A,-1,Yes,Yes,3,No,No,4,Yes,No,No,Unknown,No,0,Unknown,No,-4,No,N/A,Unknown,0,2.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,0.00
,X,19.00,Moderate Risk,NF00408,Spatial Data Transfer Standard (SDTS),ddf,Geospatial,No,Yes,Yes,2008,6,Unknown,No,No,0,No,No,No,N/A,Unknown,Unknown,-4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,No,6,No,No,0,No,N/A,No,4,19.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,17.00
X,,37.00,Low Risk,NF00409,Standard for the Exchange of Product Model Data (STEP),step|stp|p21,Digital Design and Vector Graphics,No,Yes,Yes,2022,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,37.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,37.00
,,37.00,Low Risk,NF00410,Standard Generalized Markup Language (SGML),sgm|sgml,Structured Data,No,Yes,Yes,1995,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,37.00,Low Risk,0.000,-5,No transformation is needed,32.00
,,7.00,Moderate Risk,NF00696,STATA Data file version 118,dta,Presentation and Publishing|Structured Data,Yes,Yes,No,2024,0,Yes,Yes,Yes,2,No,Yes,No,N/A,Unknown,Unknown,0,Yes,No,1,No,No,4,Yes,No,Unknown,Yes,Yes,0,Unknown,No,-4,No,N/A,No,4,7.00,Moderate Risk,0.002,-5,Acceptable tools exist but NARA does not have them,-1.00
,,-11.00,Moderate Risk,NF00199,Static Library,a|lib,Software and Code,Yes,No,N/A,0,-3,Yes,Unknown,Yes,-1,No,No,Unknown,Unknown,Unknown,Unknown,-7,No,No,-3,No,No,4,N/A,N/A,Unknown,Yes,Yes,-1,Unknown,Unknown,-4,No,N/A,No,4,-11.00,Moderate Risk,0.000,-5,No transformation is needed,-16.00
,,-31.00,High Risk,NF00412,Stationery for Apple Mail,doc,Email,Unknown,No,N/A,2018,-3,Unknown,Unknown,No,0,No,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,Unknown,-11,Unknown,Unknown,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-10.00,Moderate Risk,NF00413,Statistica Report File,str,Presentation and Publishing,Yes,No,N/A,0,-3,Unknown,Yes,Yes,0,No,No,No,N/A,Unknown,Unknown,-4,Unknown,Unknown,-3,No,No,4,Yes,Unknown,Unknown,Yes,Yes,0,Unknown,No,-4,No,N/A,Unknown,0,-10.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-20.00
,,7.00,Moderate Risk,NF00415,Structured Data eXchange Format,sdxf,Structured Data,Yes,Yes,No,2001,0,Unknown,No,No,0,No,No,No,N/A,No,N/A,-1,Yes,Yes,3,No,No,4,Unknown,N/A,Unknown,Yes,Unknown,-7,No,Yes,4,No,N/A,No,4,7.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-3.00
,,30.00,Low Risk,NF00416,Structured Query Language,sql,Software and Code|Databases,No,Yes,Yes,2011,6,Yes,Yes,No,5,Yes,No,No,N/A,Yes,Yes,0,No,Yes,-1,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,30.00,Low Risk,0.007,-5,Preferred/Acceptable Format as per Transfer Guidance,30.00
,,23.00,Low Risk,NF00723,SubRip Video Subtitle,srt,Digital Video,No,No,N/A,2018,0,Yes,Yes,No,5,Yes,Yes,No,N/A,No,N/A,5,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,23.00,Low Risk,0.000,-5,No transformation is needed,18.00
,,11.00,Moderate Risk,NF00417,Sun Raster Image,sun|ras|sunras|rs|sr|scr|im1|im8|im24|im32,Digital Still Image,Yes,No,N/A,1989,-3,Unknown,No,No,0,No,Yes,No,N/A,No,N/A,3,Yes,Unknown,1,No,No,4,Yes,Yes,No,Yes,No,6,Unknown,No,-4,No,N/A,No,4,11.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,9.00
,,24.00,Low Risk,NF00689,Synchronized Accessible Media Interchange,smi|sami,Digital Video,Yes,Yes,No,2003,0,Yes,Yes,No,5,Yes,No,No,N/A,Yes,Yes,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Unknown,0,No,N/A,No,4,24.00,Low Risk,0.009,-5,No transformation is needed,19.00
,,35.00,Low Risk,NF00782,Synchronized Multimedia Integration Language,smi|smil,Structured Data,No,Yes,Yes,2008,6,Yes,Yes,Unknown,2,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,35.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,35.00
,,15.00,Moderate Risk,NF00418,Tab Separated Values,tab|tsv,Structured Data,No,No,N/A,0,0,Yes,Yes,No,5,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,Unknown,-4,No,N/A,No,4,15.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,13.00
X,,23.00,Low Risk,NF00419,Tagged Image File Format (TIFF) 1-6,tif|tiff,Digital Still Image,No,Yes,No,1992,3,Unknown,Yes,No,3,No,Yes,No,N/A,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,Yes,No,-4,No,N/A,No,4,23.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,23.00
X,,-5.00,Moderate Risk,NF00762,Tagged Image File Format (TIFF) unspecified version,tif|tiff,Digital Still Image,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00,Moderate Risk,6.297,-7,Preferred/Acceptable Format as per Transfer Guidance,-7.00
,,30.00,Low Risk,NF00420,Tagged Image File Format for Electronic Photography (TIFF/EP),tif|tiff,Digital Still Image,No,Yes,Yes,2001,6,Unknown,Yes,No,3,No,Yes,No,N/A,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Unknown,0,No,N/A,No,4,30.00,Low Risk,0.000,-5,No transformation is needed,25.00
,,28.00,Low Risk,NF00421,Tagged Image File Format for Image Technology (TIFF/IT),fp|ct|lw|hc|mp|bp|bl|sd,Digital Still Image,No,Yes,Yes,2007,6,Yes,Yes,No,5,No,No,No,N/A,Yes,Yes,-2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Unknown,0,No,N/A,No,4,28.00,Low Risk,0.000,-5,No transformation is needed,23.00
,,-5.00,Moderate Risk,NF00422,Tagged Image File Format for Internet Fax (TIFF-FX),tif|tiff|tfx,Digital Still Image,No,Yes,Yes,2005,6,Yes,Yes,No,5,No,No,No,N/A,Yes,Yes,-2,Yes,Yes,3,Unknown,Unknown,-10,Unknown,N/A,Unknown,Unknown,Unknown,-11,No,Unknown,0,No,N/A,No,4,-5.00,Moderate Risk,0.014,-5,No transformation is needed,-10.00
,,20.00,Moderate Risk,NF00423,Tape Archive Format (TAR),tar,Software and Code,No,Yes,No,2023,3,Unknown,Yes,Yes,0,No,Yes,No,N/A,Unknown,Unknown,0,Yes,No,1,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,Yes,0,No,N/A,No,4,20.00,Moderate Risk,0.000,-5,No transformation is needed,15.00
,,-41.00,High Risk,NF00424,Temp file,tmp|temp,Software and Code,No,No,N/A,0,0,Yes,Unknown,Yes,-1,No,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,Unknown,Unknown,-10,Unknown,N/A,Unknown,Unknown,Yes,-9,Unknown,Unknown,-4,Unknown,Unknown,Unknown,-7,-41.00,High Risk,0.003,-5,No transformation is needed,-46.00
,X,-2.00,Moderate Risk,NF00425,TerraGo Geospatial PDF,pdf,Geospatial,Yes,No,N/A,2009,-3,Unknown,Yes,Unknown,0,No,No,No,N/A,Yes,Yes,-2,Yes,Yes,3,No,No,4,Yes,Unknown,Unknown,No,Yes,-4,No,No,0,No,N/A,Yes,0,-2.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,-2.00
,,8.00,Moderate Risk,NF00885,Timestamp Reply,tsr,Software and Code,No,Yes,Yes,1989,6,Yes,Unknown,No,2,No,No,Unknown,Unknown,No,N/A,-4,Yes,Unknown,1,No,No,4,Unknown,N/A,Unknown,Yes,Yes,-5,No,Unknown,0,No,N/A,No,4,8.00,Moderate Risk,0.002,-5,No transformation is needed,3.00
X,,18.00,Moderate Risk,NF00426,Topologically Integrated Geographic and Encoding Referencing Files (TIGERLine),e00|ft#|rt#|shp|dlg,Geospatial,No,Yes,No,2008,3,Yes,Yes,No,5,Yes,No,No,N/A,No,N/A,1,Unknown,Unknown,-3,No,No,4,Yes,Unknown,Unknown,Yes,Yes,0,No,Yes,4,No,N/A,No,4,18.00,Moderate Risk,0.001,-5,Preferred/Acceptable Format as per Transfer Guidance,18.00
,,8.00,Moderate Risk,NF00427,TrueType Font,ttf,Software and Code,Yes,Yes,No,0,0,Yes,Yes,No,5,No,Yes,No,N/A,Unknown,Unknown,0,Yes,No,1,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Unknown,No,-4,No,N/A,Yes,0,8.00,Moderate Risk,0.002,-5,No transformation is needed,3.00
,,7.00,Moderate Risk,NF00428,Truevision TGA 1.0,tga|icb|vda|vst,Digital Still Image,Yes,No,N/A,0,-3,Unknown,No,No,0,No,Yes,No,N/A,No,N/A,3,Yes,Unknown,1,No,No,4,Yes,Yes,No,Yes,No,6,Unknown,Unknown,-4,No,N/A,Unknown,0,7.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,5.00
,,12.00,Moderate Risk,NF00530,Truevision TGA 2.0,tga|icb|vda|vst,Digital Still Image,Yes,Yes,No,1991,0,Unknown,No,No,0,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,No,6,Unknown,Unknown,-4,No,N/A,Unknown,0,12.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,10.00
X,,23.00,Low Risk,NF00884,Unicode Text (UTF-16),txt|utf|utf16,Textual and Word Processing,No,Yes,Yes,2000,6,Yes,Yes,No,5,Yes,No,No,N/A,Unknown,N/A,-1,No,Unknown,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Unknown,0,23.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,23.00
X,,23.00,Low Risk,NF00883,Unicode Text (UTF-8),txt|utf|utf8,Textual and Word Processing,No,Yes,Yes,2003,6,Yes,Yes,No,5,Yes,No,No,N/A,Unknown,N/A,-1,No,Unknown,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Unknown,0,23.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,23.00
,,17.00,Moderate Risk,NF00430,Uniform Resource Locator Shortcut File,url,Software and Code,No,No,N/A,0,0,Yes,Unknown,Yes,-1,Yes,Yes,No,N/A,No,N/A,5,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Unknown,0,No,N/A,No,4,17.00,Moderate Risk,0.024,-5,No transformation is needed,12.00
,X,33.00,Low Risk,NF00431,Universal 3D,u3d,Digital Design and Vector Graphics,No,Yes,Yes,2007,6,Unknown,Yes,No,3,No,Yes,Yes,No,No,N/A,1,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,33.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,33.00
,,-8.00,Moderate Risk,NF00779,Unspecified encrypted or encoded (.enc) file,enc,Software and Code,Yes,No,N/A,0,-3,Unknown,Unknown,Unknown,-3,No,Unknown,No,N/A,No,N/A,-1,Unknown,Unknown,-3,No,No,4,Yes,Yes,No,No,Yes,4,Unknown,No,-4,Yes,No,No,-2,-8.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-18.00
,,25.00,Low Risk,NF00620,vCalendar,vc|vcs,Databases|Calendars,No,Yes,Yes,1996,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,No,Yes,Yes,Yes,0,No,No,0,No,N/A,No,4,25.00,Low Risk,0.000,-5,Transformation already performed at NARA,23.00
,,27.00,Low Risk,NF00432,vCard,vcf|vcard,Databases,No,Yes,Yes,2011,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,No,1,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,No,-4,No,N/A,No,4,27.00,Low Risk,0.000,-5,Transformation already performed at NARA,25.00
,X,13.00,Moderate Risk,NF00433,Vector Product Format,Primitive|csi|Connected Node Spatial Index|dht,Geospatial,No,Yes,No,1996,3,Unknown,Unknown,No,0,No,No,No,N/A,No,N/A,-1,Yes,Yes,3,No,No,4,Yes,Unknown,Unknown,Yes,Yes,0,No,No,0,No,N/A,No,4,13.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,13.00
,,-3.00,Moderate Risk,NF00434,Ventura Publisher - Publications file,pub,Presentation and Publishing,Yes,Yes,No,1987,0,Yes,No,Unknown,-1,Yes,No,No,N/A,Yes,Yes,0,Unknown,Yes,-1,No,No,4,No,N/A,No,Yes,No,-1,Unknown,No,-4,No,N/A,Unknown,0,-3.00,Moderate Risk,0.001,-5,Acceptable tools exist but NARA does not have them,-11.00
,,-15.00,Moderate Risk,NF00640,Verity Collection Index Descriptor File,pdd|ddd|did|wld,Software and Code,Yes,No,N/A,0,-3,Unknown,No,No,0,No,No,Unknown,Unknown,No,N/A,-4,Unknown,Unknown,-3,No,No,4,No,N/A,Unknown,Yes,Yes,-5,Unknown,No,-4,No,N/A,Unknown,0,-15.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-25.00
,,10.00,Moderate Risk,NF00437,Video Object,vob,Digital Video,Yes,No,N/A,0,-3,Yes,Unknown,No,2,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,No,-4,No,N/A,Yes,0,10.00,Moderate Risk,0.001,-5,Transformation already performed at NARA,8.00
,,-45.00,High Risk,NF00435,VisiCalc,vc|vcs,Databases|Spreadsheets,Yes,No,N/A,1983,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,Yes,Yes,-10,Unknown,N/A,Yes,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-45.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-53.00
,,-27.00,High Risk,NF00436,Vista Pro Graphics,dem,Digital Design and Vector Graphics,Yes,No,N/A,2005,-3,Unknown,No,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Yes,No,-7,Unknown,Unknown,-4,Unknown,Unknown,Unknown,-7,-27.00,High Risk,0.000,-5,No acceptable tools available in the marketplace,-37.00
,,-9.00,Moderate Risk,NF00621,Visual FoxPro Class Library,vcx,Software and Code,Yes,No,N/A,0,-3,Unknown,Unknown,Yes,-3,No,Yes,No,N/A,Unknown,Unknown,0,Unknown,Unknown,-3,No,No,4,Yes,No,Unknown,Yes,Yes,0,Unknown,Unknown,-4,No,N/A,Yes,0,-9.00,Moderate Risk,0.000,-5,No transformation is needed,-14.00
,,-11.00,Moderate Risk,NF00622,Visual FoxPro Database Table File 5,dbf,Databases,Yes,No,N/A,1997,-3,Unknown,No,No,0,No,Yes,No,N/A,Unknown,Unknown,0,Unknown,Unknown,-3,No,No,4,Unknown,N/A,No,Unknown,No,-5,Unknown,No,-4,No,N/A,Unknown,0,-11.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-19.00
,,25.00,Low Risk,NF00830,VRML97,wrl|wrz|wrl.gz,Digital Design and Vector Graphics,No,Yes,Yes,2021,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,No,1,No,No,4,Yes,No,Yes,Yes,No,-2,No,Yes,4,No,N/A,No,4,25.00,Low Risk,0.000,-5,Transformation already performed at NARA,23.00
,,23.00,Low Risk,NF00531,Waveform Audio File Format (WAVE) PCMWAVEFORMAT,wav,Digital Audio,Yes,Yes,No,2003,0,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,No,6,No,No,0,No,N/A,No,4,23.00,Low Risk,0.000,-5,No transformation is needed,18.00
