NARA Transfer Guidance: Preferred,NARA Transfer Guidance: Acceptable,Numeric Risk Rating,Risk Level,NARA Format ID,Format Name,File Extension(s),Category/Plan(s),1.1: Is the format proprietary?,1.2: Does the format have a published open specification?,"1.3: If there is a published specification, has it been approved and published by an internationally recognized standards organization?","1.4: When was the format specification for this version last updated (or, if the last updated date is not available, when was it created)?",1: TOTAL Disclosure Score,2.1: Has the file format commonly been used to create or maintain permanent records within the federal government at any point in time?,"2.2: Is the format, or format family, actively maintained and updated by an organization or community?",2.3: Have the archives or library communities identified the format as one to avoid for creation and transfer of permanent materials?,2: TOTAL Adoption Score,"3.1: Is the format character-based, rather than binary?",3.2: Is there an internal signature in an authoritative format registry that can be used to identify a file in this format?,3.3: Does the format require the use of compression?,"3.4: If the format requires the use of compression, can it be lossy?",3.5: Does this format support declared or hidden embedded data?,"3.6: If the format supports declared or hidden embedded data, does the format list or provide standard information about embedded data?",3: TOTAL Transparency Score,4.1: Does the format natively include metadata that documents the file and the technical environment used to create (and/or modify) it?,4.2: Does the format support adding embedded descriptive and administrative metadata through manual or automated processes?,4: TOTAL Self-Documentation Score,"5.1: Does the format require a specific hardware environment, such as a specific graphics card, chipset, or memory requirements, to process or interact with it?","5.2: Does the format require specific playback hardware (e.g., Blu-Ray, Audio CD, etc) to transfer the format to the NARA environment?",5: TOTAL External Hardware Dependencies Score,6.1: Are renderers available?,"6.2: If renderers are available, is at least one of them open source?","6.3: Does the format rely on plug-ins and/or scripts, etc. to render or execute files?",6.4: Can the format be rendered or executed in more than one computing operating system?,6.5: Is there software supported by current computing environments that can create the format?,6: TOTAL External Software Dependencies Score,7.1: Is the format subject to patent claims that may impede the development of open source tools for opening and managing the files?,7.2: Does the format have open source license terms?,7: TOTAL Impact of Patents Score,8.1: Does the format require the use of encryption?,"8.2: If the format requires the use of encryption, is it robust (cryptographically secure)?",8.3: Does the format natively allow the use of technical protection measures (e.g. digital rights management)?,8: TOTAL Technical Protection Mechanisms Score,TOTAL Numeric Risk Rating,Risk Level,Percentage of 2 billion files in NARA ERA holdings,Prevalence: Format Adoption Level as measured by Proportion of File Format in the Overall NARA Holdings,Feasibility Score,NARA TOTAL
,X,16.00,Moderate Risk,NF00367,Portable Document Format (PDF) version 1.5,pdf,Presentation and Publishing|Textual and Word Processing,-1,2,-1,-4,0,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,16.00,Moderate Risk,0.000,-5,5,16.00
,X,14.00,Moderate Risk,NF00368,Portable Document Format (PDF) version 1.6,pdf,Presentation and Publishing|Textual and Word Processing,-1,2,-1,-4,0,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,-2,0,14.00,Moderate Risk,0.000,-5,5,14.00
,X,24.00,Low Risk,NF00369,Portable Document Format (PDF) version 1.7,pdf,Presentation and Publishing|Textual and Word Processing,2,2,2,0,6,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,-1,6,-2,2,0,2,0,-2,0,24.00,Low Risk,0.000,-5,5,24.00
,,26.00,Low Risk,NF00662,Portable Document Format (PDF) version 2.0,pdf,Presentation and Publishing|Textual and Word Processing,2,2,2,-2,6,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,26.00,Low Risk,0.000,-5,5,26.00
X,,36.00,Low Risk,NF00371,Portable Document Format/Archiving (PDF/A-1a) accessible,pdf,Presentation and Publishing|Textual and Word Processing,2,2,2,-2,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,36.00,Low Risk,0.000,-5,5,36.00
X,,37.00,Low Risk,NF00372,Portable Document Format/Archiving (PDF/A-1b) basic,pdf,Presentation and Publishing|Textual and Word Processing,2,2,2,0,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,5,37.00
X,X,37.00,Low Risk,NF00602,Portable Document Format/Archiving (PDF/A-2a) accessible,pdf,Presentation and Publishing|Textual and Word Processing,2,2,2,0,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,5,37.00
X,X,36.00,Low Risk,NF00634,Portable Document Format/Archiving (PDF/A-2b) basic,pdf,Presentation and Publishing|Textual and Word Processing,2,2,2,0,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,36.00,Low Risk,0.000,-5,5,36.00
,,36.00,Low Risk,NF00642,Portable Document Format/Archiving (PDF/A-2u) unicode,pdf,Presentation and Publishing|Textual and Word Processing,2,2,2,0,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,36.00,Low Risk,0.000,-5,0,31.00
,,36.00,Low Risk,NF00643,Portable Document Format/Archiving (PDF/A-3a) accessible,pdf,Presentation and Publishing|Textual and Word Processing,2,2,2,0,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,36.00,Low Risk,0.000,-5,0,31.00
,,36.00,Low Risk,NF00644,Portable Document Format/Archiving (PDF/A-3b) basic,pdf,Presentation and Publishing|Textual and Word Processing,2,2,2,0,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,36.00,Low Risk,0.000,-5,0,31.00
,,36.00,Low Risk,NF00645,Portable Document Format/Archiving (PDF/A-3u) unicode,pdf,Presentation and Publishing|Textual and Word Processing,2,2,2,0,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,36.00,Low Risk,0.000,-5,0,31.00
,,36.00,Low Risk,NF00646,Portable Document Format/Archiving (PDF/A-4),pdf,Presentation and Publishing|Textual and Word Processing,2,2,2,-2,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,36.00,Low Risk,0.000,-5,0,31.00
,,28.00,Low Risk,NF00370,Portable Document Format/Archiving (PDF/A) unspecified version,pdf,Presentation and Publishing|Textual and Word Processing,FALSE,FALSE,FALSE,-4,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,28.00,Low Risk,0.000,-5,0,23.00
,X,30.00,Low Risk,NF00373,Portable Document Format/Engineering (PDF/E-1),pdf,Digital Design and Vector Graphics,2,2,2,0,6,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,30.00,Low Risk,0.000,-5,5,30.00
,,13.00,Moderate Risk,NF00851,Portable Document Format/Exchange (PDF/X) unspecified version,pdf,Presentation and Publishing,FALSE,FALSE,FALSE,-4,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,13.00,Moderate Risk,0.000,-5,3,11.00
,,13.00,Moderate Risk,NF00374,Portable Document Format/Exchange (PDF/X) version 1:1999,pdf,Presentation and Publishing,-1,2,2,-4,3,0,2,1,3,1,2,1,0,-1,1,4,-2,-1,-3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,-2,0,13.00,Moderate Risk,0.000,-5,3,11.00
,,15.00,Moderate Risk,NF00375,Portable Document Format/Exchange (PDF/X) version 1:2001,pdf,Presentation and Publishing,-1,2,2,0,3,0,2,1,3,1,2,1,0,-1,1,4,-2,1,-1,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,-2,0,15.00,Moderate Risk,0.000,-5,3,13.00
,,21.00,Moderate Risk,NF00376,Portable Document Format/Exchange (PDF/X) version 1a:2001,pdf,Presentation and Publishing,-1,2,2,0,3,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,21.00,Moderate Risk,0.000,-5,3,19.00
,,21.00,Moderate Risk,NF00377,Portable Document Format/Exchange (PDF/X) version 1a:2003,pdf,Presentation and Publishing,-1,2,2,-2,3,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,21.00,Moderate Risk,0.000,-5,3,19.00
,,21.00,Moderate Risk,NF00459,Portable Document Format/Exchange (PDF/X) version 2:2003,pdf,Presentation and Publishing,-1,2,2,-4,3,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,21.00,Moderate Risk,0.000,-5,3,19.00
,,21.00,Moderate Risk,NF00378,Portable Document Format/Exchange (PDF/X) version 3:2002,pdf,Presentation and Publishing,-1,2,2,0,3,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,21.00,Moderate Risk,0.000,-5,3,19.00
,,21.00,Moderate Risk,NF00379,Portable Document Format/Exchange (PDF/X) version 3:2003,pdf,Presentation and Publishing,-1,2,2,-2,3,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,21.00,Moderate Risk,0.000,-5,3,19.00
,,0.00,Moderate Risk,NF00847,Portable Executable unspecified version,pe|efi|ocx|sys|apl,Software and Code,FALSE,FALSE,FALSE,-4,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0.00,Moderate Risk,0.000,-5,0,-5.00
,,31.00,Low Risk,NF00381,Portable Network Graphics 1.0,png,Digital Still Image,2,2,2,-4,6,0,2,1,3,-1,2,-1,0,1,0,1,2,1,3,2,2,4,2,1,2,2,-1,6,2,2,4,2,0,2,4,31.00,Low Risk,0.000,-5,0,26.00
,,31.00,Low Risk,NF00382,Portable Network Graphics 1.1,png,Digital Still Image,2,2,2,-4,6,0,2,1,3,-1,2,-1,0,1,0,1,2,1,3,2,2,4,2,1,2,2,-1,6,2,2,4,2,0,2,4,31.00,Low Risk,0.000,-5,0,26.00
X,X,33.00,Low Risk,NF00383,Portable Network Graphics 1.2,png,Digital Still Image,2,2,2,-4,6,0,2,1,3,-1,2,-1,0,1,0,1,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,33.00,Low Risk,0.000,-5,5,33.00
,,31.00,Low Risk,NF00647,Portable Network Graphics unspecified version,png,Digital Still Image,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,31.00,Low Risk,0.035,-5,0,26.00
,,17.00,Moderate Risk,NF00384,PostScript 2.0,ps,Presentation and Publishing,-1,2,-1,-4,0,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,-4,2,1,2,2,-2,0,2,0,2,4,17.00,Moderate Risk,0.000,-5,-3,9.00
,,17.00,Moderate Risk,NF00385,PostScript 3.0,ps,Presentation and Publishing,-1,2,-1,-4,0,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,-4,2,1,2,2,-2,0,2,0,2,4,17.00,Moderate Risk,0.000,-5,-3,9.00
,,17.00,Moderate Risk,NF00852,PostScript unspecified version,ps,Presentation and Publishing,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,17.00,Moderate Risk,0.000,-5,-3,9.00
,X,25.00,Low Risk,NF00388,Product Representation Compact,prc,Digital Design and Vector Graphics,2,2,2,0,6,2,2,1,5,-1,2,-1,-1,-1,1,-1,2,1,3,2,2,4,2,-1,-4,2,1,0,2,2,4,2,0,2,4,25.00,Low Risk,0.000,-5,5,25.00
,,15.00,Moderate Risk,NF00603,Pulse Code Modulated,pcm|L16|wav|aiff|au,Digital Audio,2,2,2,-2,6,0,2,1,3,-1,-2,1,0,1,0,-1,-2,-1,-3,2,2,4,2,1,-4,2,1,2,2,-2,0,2,0,2,4,15.00,Moderate Risk,0.000,-5,3,13.00
,,37.00,Low Risk,NF00739,Python Compiled Bytecode 2.0,pyc,Software and Code,2,2,2,-4,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00740,Python Compiled Bytecode 2.1,pyc,Software and Code,2,2,2,-4,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00741,Python Compiled Bytecode 2.2,pyc,Software and Code,2,2,2,-4,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00742,Python Compiled Bytecode 2.3,pyc,Software and Code,2,2,2,-4,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00743,Python Compiled Bytecode 2.4,pyc,Software and Code,2,2,2,-4,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00744,Python Compiled Bytecode 2.5,pyc,Software and Code,2,2,2,-4,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00745,Python Compiled Bytecode 2.6,pyc,Software and Code,2,2,2,-2,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00746,Python Compiled Bytecode 2.7,pyc,Software and Code,2,2,2,-2,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00747,Python Compiled Bytecode 3.0,pyc,Software and Code,2,2,2,-4,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00748,Python Compiled Bytecode 3.1,pyc,Software and Code,2,2,2,-2,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00749,Python Compiled Bytecode 3.2,pyc,Software and Code,2,2,2,-2,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00750,Python Compiled Bytecode 3.3,pyc,Software and Code,2,2,2,-2,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00751,Python Compiled Bytecode 3.4,pyc,Software and Code,2,2,2,-2,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00752,Python Compiled Bytecode 3.5,pyc,Software and Code,2,2,2,-2,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00753,Python Compiled Bytecode 3.6,pyc,Software and Code,2,2,2,0,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,37.00,Low Risk,0.000,-5,0,32.00
,,37.00,Low Risk,NF00849,Python Compiled Bytecode unspecified version,pyc,Software and Code,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,37.00,Low Risk,0.000,-5,0,32.00
,,30.00,Low Risk,NF00389,Python Source Code Script,py,Software and Code,2,2,2,0,6,2,2,-2,2,1,-2,1,0,1,0,1,2,-1,1,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,30.00,Low Risk,0.001,-5,0,25.00
,,6.00,Moderate Risk,NF00730,Qt Linguist Compiled Translation Source File,qm,Software and Code,-1,-2,0,-4,-3,2,-1,-2,-1,-1,-2,-1,-1,-1,1,-5,2,-1,1,2,2,4,2,1,-4,2,1,2,2,2,4,2,0,2,4,6.00,Moderate Risk,0.000,-5,5,6.00
,,-12.00,Moderate Risk,NF00803,QuarkXPress 3.1,qxd,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,2,-1,1,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,2,0,2,4,-12.00,Moderate Risk,0.000,-5,3,-14.00
,,-24.00,High Risk,NF00804,QuarkXPress 3.2 for Macintosh,qxd,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,-2,1,0,-1,-1,-4,2,-1,1,-6,2,-4,-4,0,-4,-2,-1,-11,-2,-2,-4,2,0,2,4,-24.00,High Risk,0.000,-5,3,-26.00
,,-12.00,Moderate Risk,NF00805,QuarkXPress 3.3,qxd,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,2,-1,1,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,2,0,2,4,-12.00,Moderate Risk,0.000,-5,3,-14.00
,,-8.00,Moderate Risk,NF00806,QuarkXPress 4,qxd,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,2,-1,1,2,2,4,-4,0,-4,2,-1,-7,-2,-2,-4,2,0,2,4,-8.00,Moderate Risk,0.000,-5,3,-10.00
,,-15.00,Moderate Risk,NF00807,QuarkXPress 5,qxd,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,2,-1,1,2,2,4,-4,0,-4,2,-1,-7,-2,-2,-4,-4,-1,2,-3,-15.00,Moderate Risk,0.000,-5,-3,-23.00
,,-6.00,Moderate Risk,NF00808,QuarkXPress 6,qxp,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,2,-1,1,2,2,4,2,1,-4,2,1,2,-2,-2,-4,-4,-1,2,-3,-6.00,Moderate Risk,0.000,-5,-3,-14.00
,,13.00,Moderate Risk,NF00527,Quattro Pro Spreadsheet 7-8,wb3,Spreadsheets,-1,-2,0,-4,-3,2,2,1,5,1,2,1,0,-1,-1,2,2,1,3,2,2,4,2,-1,2,2,1,6,-2,-2,-4,2,0,-2,0,13.00,Moderate Risk,0.000,-5,-3,5.00
,,9.00,Moderate Risk,NF00528,"Quattro Pro Spreadsheet 9-12, X3, X4",qpw,Spreadsheets,-1,-2,0,-4,-3,2,2,1,5,1,-2,1,0,-1,-1,-2,2,1,3,2,2,4,2,-1,2,2,1,6,-2,-2,-4,2,0,-2,0,9.00,Moderate Risk,0.000,-5,-3,1.00
,,-15.00,Moderate Risk,NF00390,Quattro Pro Spreadsheet for DOS 1-4,wq1,Spreadsheets,-1,-2,0,-4,-3,0,-1,1,0,1,-2,1,0,-1,-1,-2,2,1,3,-6,2,-4,-4,0,2,-2,-1,-5,-2,-2,-4,2,0,-2,0,-15.00,Moderate Risk,0.000,-5,-3,-23.00
,,-15.00,Moderate Risk,NF00526,Quattro Pro Spreadsheet for DOS 5.x,wq2,Spreadsheets,-1,-2,0,-4,-3,0,-1,1,0,1,-2,1,0,-1,-1,-2,2,1,3,-6,2,-4,-4,0,2,-2,-1,-5,-2,-2,-4,2,0,-2,0,-15.00,Moderate Risk,0.000,-5,-3,-23.00
,,-5.00,Moderate Risk,NF00391,Quattro Pro Spreadsheet for Windows 1-5,wb1,Spreadsheets,-1,-2,0,-4,-3,0,2,1,3,1,-2,1,0,-1,-1,-2,2,1,3,-6,2,-4,2,-1,2,-2,1,2,-2,-2,-4,2,0,-2,0,-5.00,Moderate Risk,0.000,-5,-3,-13.00
,,-5.00,Moderate Risk,NF00529,Quattro Pro Spreadsheet for Windows 6,wb2,Spreadsheets,-1,-2,0,-4,-3,0,2,1,3,1,-2,1,0,-1,-1,-2,2,1,3,-6,2,-4,2,-1,2,-2,1,2,-2,-2,-4,2,0,-2,0,-5.00,Moderate Risk,0.000,-5,3,-7.00
,,13.00,Moderate Risk,NF00392,QuickTime Audio with AAC codec,qta|aac|m4p|mp3,Digital Audio,-1,2,2,-2,3,0,2,1,3,-1,-2,-1,-1,1,0,-4,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,13.00,Moderate Risk,0.000,-5,3,11.00
,X,23.00,Low Risk,NF00393,QuickTime File Format (MOV),mov,Digital Video,-1,2,-1,-2,0,2,2,1,5,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,-2,0,23.00,Low Risk,0.010,-5,5,23.00
,,21.00,Moderate Risk,NF00810,Radiance HDR (RGBE),hdr|pic|rgbe|xyze,Digital Still Image,2,2,-1,-4,3,2,-1,1,2,-1,2,1,0,1,0,3,2,-1,1,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,2,4,21.00,Moderate Risk,0.000,-5,0,16.00
,X,9.00,Moderate Risk,NF00394,Raster Product Format,toc|ovr|l41,Geospatial,2,2,-1,-4,3,0,-1,1,0,-1,-2,1,0,1,0,-1,2,1,3,2,2,4,2,-1,-4,-2,1,-4,2,-2,0,2,0,2,4,9.00,Moderate Risk,0.000,-5,5,9.00
,,5.00,Moderate Risk,NF00395,Raw Bitmap,raw|rgb|yuv,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,1,0,1,0,-1,-2,-1,-3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,2,4,5.00,Moderate Risk,0.000,-5,3,3.00
,,0.00,Moderate Risk,NF00604,RealAudio,ra,Digital Audio,-1,-2,0,-2,-3,0,-1,1,0,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,0.00,Moderate Risk,0.000,-5,3,-2.00
,,2.00,Moderate Risk,NF00396,RealMedia,rm|rmf,Digital Audio|Digital Video,-1,-2,0,-2,-3,2,-1,1,2,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,2.00,Moderate Risk,0.000,-5,3,0.00
,,-1.00,Moderate Risk,NF00397,RealMedia metafile,ram,Digital Audio|Digital Video,-1,-2,0,-2,-3,2,-1,1,2,-1,2,-1,-1,-1,-1,-3,2,1,3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,3,-3.00
,,34.00,Low Risk,NF00605,Resource Description Framework (RDF) XML Triple,rdf,Structured Data,2,2,2,-2,6,2,2,1,5,1,-2,1,0,-1,1,0,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,34.00,Low Risk,0.000,-5,5,34.00
,,23.00,Low Risk,NF00398,Rich Text Format 1.0,rtf,Textual and Word Processing,-1,2,-1,-4,0,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,23.00,Low Risk,0.000,-5,3,21.00
,,20.00,Moderate Risk,NF00606,Rich Text Format 1.1,rtf,Textual and Word Processing,-1,-2,0,-4,-3,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,20.00,Moderate Risk,0.000,-5,3,18.00
,,23.00,Low Risk,NF00607,Rich Text Format 1.2,rtf,Textual and Word Processing,-1,2,-1,-4,0,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,23.00,Low Risk,0.000,-5,3,21.00
,,23.00,Low Risk,NF00608,Rich Text Format 1.3,rtf,Textual and Word Processing,-1,2,-1,-4,0,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,23.00,Low Risk,0.000,-5,3,21.00
,,20.00,Moderate Risk,NF00609,Rich Text Format 1.4,rtf,Textual and Word Processing,-1,-2,0,-4,-3,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,20.00,Moderate Risk,0.000,-5,3,18.00
,,23.00,Low Risk,NF00610,Rich Text Format 1.5,rtf,Textual and Word Processing,-1,2,-1,-4,0,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,23.00,Low Risk,0.000,-5,3,21.00
,,23.00,Low Risk,NF00611,Rich Text Format 1.6,rtf,Textual and Word Processing,-1,2,-1,-4,0,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,23.00,Low Risk,0.000,-5,3,21.00
,,20.00,Moderate Risk,NF00612,Rich Text Format 1.7,rtf,Textual and Word Processing,-1,-2,0,-4,-3,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,20.00,Moderate Risk,0.000,-5,3,18.00
,,23.00,Low Risk,NF00613,Rich Text Format 1.8,rtf,Textual and Word Processing,-1,2,-1,-4,0,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,23.00,Low Risk,0.000,-5,3,21.00
,,23.00,Low Risk,NF00614,Rich Text Format 1.9,rtf,Textual and Word Processing,-1,2,-1,-4,0,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,23.00,Low Risk,0.000,-5,3,21.00
